region,date,price,rent,property_type,roi
Indiana,2017-11,136352.0,1075.0,3Bedroom,126.83906976744186
Indiana,2017-12,137244.0,1050.0,3Bedroom,130.70857142857142
Indiana,2018-01,137912.0,1050.0,3Bedroom,131.3447619047619
Indiana,2018-02,138642.0,1080.0,3Bedroom,128.37222222222223
Indiana,2018-03,139486.0,1112.5,3Bedroom,125.38067415730337
Indiana,2018-04,140470.0,1150.0,3Bedroom,122.14782608695653
Indiana,2018-05,141371.0,1150.0,3Bedroom,122.93130434782609
Indiana,2018-06,142292.0,1155.0,3Bedroom,123.19653679653679
Indiana,2018-07,143284.0,1160.0,3Bedroom,123.52068965517242
Indiana,2018-08,144226.0,1145.0,3Bedroom,125.96157205240175
Indiana,2018-09,145011.0,1175.0,3Bedroom,123.4136170212766
Indiana,2018-10,145601.0,1150.0,3Bedroom,126.6095652173913
Indiana,2018-11,146372.0,1115.0,3Bedroom,131.27533632286995
Indiana,2018-12,147298.0,1100.0,3Bedroom,133.90727272727273
Indiana,2019-01,148372.0,1100.0,3Bedroom,134.88363636363636
Indiana,2019-02,149152.0,1125.0,3Bedroom,132.57955555555554
Indiana,2019-03,149832.0,1168.5,3Bedroom,128.22593068035943
Indiana,2019-04,150403.0,1200.0,3Bedroom,125.33583333333333
Indiana,2019-05,151153.0,1200.0,3Bedroom,125.96083333333333
Indiana,2019-06,151816.0,1195.0,3Bedroom,127.04267782426778
Indiana,2019-07,152474.0,1175.0,3Bedroom,129.76510638297873
Indiana,2019-08,153146.0,1185.0,3Bedroom,129.23713080168775
Indiana,2019-09,153963.0,1175.0,3Bedroom,131.0323404255319
Indiana,2019-10,154825.0,1175.0,3Bedroom,131.7659574468085
Indiana,2019-11,155578.0,1150.0,3Bedroom,135.28521739130434
Indiana,2019-12,156191.0,1150.0,3Bedroom,135.81826086956522
Arizona,2010-02,150409.0,,3Bedroom,
Arizona,2010-03,149372.0,,3Bedroom,
Arizona,2010-04,149016.0,1197.5,3Bedroom,124.439248434238
Arizona,2010-05,148258.0,1150.0,3Bedroom,128.92
Arizona,2010-06,147357.0,1225.0,3Bedroom,120.29142857142857
Arizona,2010-07,145257.0,1197.5,3Bedroom,121.30020876826723
Arizona,2010-08,143750.0,1197.5,3Bedroom,120.04175365344467
Arizona,2010-09,141723.0,1195.0,3Bedroom,118.59665271966527
Arizona,2010-10,140295.0,1100.0,3Bedroom,127.5409090909091
Arizona,2010-11,138230.0,1095.0,3Bedroom,126.23744292237443
Arizona,2010-12,136218.0,1095.0,3Bedroom,124.4
Arizona,2011-01,134148.0,995.0,3Bedroom,134.82211055276383
Arizona,2011-02,132524.0,995.0,3Bedroom,133.18994974874371
Arizona,2011-03,131419.0,995.0,3Bedroom,132.0793969849246
Arizona,2011-04,129692.0,1000.0,3Bedroom,129.692
Arizona,2011-05,128049.0,1000.0,3Bedroom,128.049
Arizona,2011-06,126210.0,995.0,3Bedroom,126.84422110552764
Arizona,2011-07,125340.0,995.0,3Bedroom,125.96984924623115
Arizona,2011-08,124752.0,1000.0,3Bedroom,124.752
Arizona,2011-09,124513.0,1007.5,3Bedroom,123.58610421836228
Arizona,2011-10,124536.0,1000.0,3Bedroom,124.536
Arizona,2011-11,124612.0,999.0,3Bedroom,124.73673673673673
Arizona,2011-12,125460.0,995.0,3Bedroom,126.09045226130654
Arizona,2012-01,126137.0,1000.0,3Bedroom,126.137
Arizona,2012-02,127317.0,1020.0,3Bedroom,124.82058823529412
Arizona,2012-03,128223.0,1055.0,3Bedroom,121.53838862559242
Arizona,2012-04,130288.0,1079.0,3Bedroom,120.74884151992586
Arizona,2012-05,132945.0,1062.0,3Bedroom,125.18361581920904
Arizona,2012-06,135737.0,1095.0,3Bedroom,123.96073059360731
Arizona,2012-07,138275.0,1045.0,3Bedroom,132.32057416267943
Arizona,2012-08,140780.0,1025.0,3Bedroom,137.34634146341463
Arizona,2012-09,143729.0,1065.0,3Bedroom,134.95680751173708
Arizona,2012-10,146338.0,1050.0,3Bedroom,139.3695238095238
Arizona,2012-11,149189.0,1058.0,3Bedroom,141.01039697542532
Arizona,2012-12,150907.0,1050.0,3Bedroom,143.72095238095238
Arizona,2013-01,153095.0,1059.0,3Bedroom,144.56562795089707
Arizona,2013-02,154523.0,1065.0,3Bedroom,145.0920187793427
Arizona,2013-03,156782.0,1075.0,3Bedroom,145.84372093023256
Arizona,2013-04,158677.0,1070.0,3Bedroom,148.296261682243
Arizona,2013-05,160580.0,1085.0,3Bedroom,148.0
Arizona,2013-06,162900.0,1075.0,3Bedroom,151.53488372093022
Arizona,2013-07,165562.0,1095.0,3Bedroom,151.19817351598172
Arizona,2013-08,167825.0,1050.0,3Bedroom,159.83333333333334
Arizona,2013-09,169682.0,1045.0,3Bedroom,162.37511961722487
Arizona,2013-10,171261.0,1000.0,3Bedroom,171.261
Arizona,2013-11,172191.0,1022.5,3Bedroom,168.40195599022005
Arizona,2013-12,173701.0,1049.0,3Bedroom,165.58722592945662
Arizona,2014-01,175315.0,1000.0,3Bedroom,175.315
Arizona,2014-02,177681.0,1000.0,3Bedroom,177.681
Arizona,2014-03,178465.0,1000.0,3Bedroom,178.465
Arizona,2014-04,178509.0,1028.5,3Bedroom,173.56246961594556
Arizona,2014-05,178412.0,1100.0,3Bedroom,162.19272727272727
Arizona,2014-06,178605.0,1095.0,3Bedroom,163.1095890410959
Arizona,2014-07,178504.0,1095.0,3Bedroom,163.01735159817352
Arizona,2014-08,178574.0,1072.0,3Bedroom,166.580223880597
Arizona,2014-09,178395.0,1050.0,3Bedroom,169.9
Arizona,2014-10,178841.0,1029.0,3Bedroom,173.8007774538387
Arizona,2014-11,179843.0,1025.0,3Bedroom,175.45658536585367
Arizona,2014-12,180986.0,1050.0,3Bedroom,172.36761904761906
Arizona,2015-01,181399.0,1050.0,3Bedroom,172.76095238095238
Arizona,2015-02,181604.0,1099.0,3Bedroom,165.24476797088263
Arizona,2015-03,182909.0,1100.0,3Bedroom,166.2809090909091
Arizona,2015-04,184704.0,1150.0,3Bedroom,160.61217391304348
Arizona,2015-05,186364.0,1124.5,3Bedroom,165.73054690973765
Arizona,2015-06,187323.0,1115.0,3Bedroom,168.00269058295964
Arizona,2015-07,188640.0,1150.0,3Bedroom,164.03478260869565
Arizona,2015-08,189879.0,1125.0,3Bedroom,168.78133333333332
Arizona,2015-09,191340.0,1100.0,3Bedroom,173.94545454545454
Arizona,2015-10,192234.0,1100.0,3Bedroom,174.7581818181818
Arizona,2015-11,193005.0,1145.0,3Bedroom,168.56331877729258
Arizona,2015-12,193874.0,1195.0,3Bedroom,162.2376569037657
Arizona,2016-01,195495.0,1194.0,3Bedroom,163.73115577889448
Arizona,2016-02,196750.0,1175.0,3Bedroom,167.4468085106383
Arizona,2016-03,197618.0,1187.0,3Bedroom,166.48525695029485
Arizona,2016-04,198460.0,1200.0,3Bedroom,165.38333333333333
Arizona,2016-05,199496.0,1200.0,3Bedroom,166.24666666666667
Arizona,2016-06,200633.0,1195.0,3Bedroom,167.89372384937238
Arizona,2016-07,201322.0,1175.0,3Bedroom,171.33787234042552
Arizona,2016-08,202427.0,1195.0,3Bedroom,169.39497907949792
Arizona,2016-09,203622.0,1175.0,3Bedroom,173.29531914893616
Arizona,2016-10,205263.0,1100.0,3Bedroom,186.60272727272726
Arizona,2016-11,206843.0,1150.0,3Bedroom,179.86347826086956
Arizona,2016-12,208138.0,1100.0,3Bedroom,189.21636363636364
Arizona,2017-01,209141.0,1175.0,3Bedroom,177.99234042553192
Arizona,2017-02,210389.0,1200.0,3Bedroom,175.32416666666666
Arizona,2017-03,211832.0,1246.0,3Bedroom,170.00963081861957
Arizona,2017-04,213247.0,1293.0,3Bedroom,164.92420726991492
Arizona,2017-05,214524.0,1295.0,3Bedroom,165.65559845559847
Arizona,2017-06,215970.0,1275.0,3Bedroom,169.38823529411764
Arizona,2017-07,217632.0,1287.0,3Bedroom,169.1002331002331
Arizona,2017-08,218708.0,1264.0,3Bedroom,173.02848101265823
Arizona,2017-09,219935.0,1250.0,3Bedroom,175.948
Arizona,2017-10,221201.0,1250.0,3Bedroom,176.9608
Arizona,2017-11,222766.0,1250.0,3Bedroom,178.2128
Arizona,2017-12,224087.0,1228.5,3Bedroom,182.4070004070004
Arizona,2018-01,225553.0,1261.0,3Bedroom,178.86835844567804
Arizona,2018-02,227290.0,1300.0,3Bedroom,174.83846153846153
Arizona,2018-03,228963.0,1325.0,3Bedroom,172.8022641509434
Arizona,2018-04,230564.0,1365.0,3Bedroom,168.91135531135532
Arizona,2018-05,231961.0,1395.0,3Bedroom,166.28028673835126
Arizona,2018-06,233275.0,1395.0,3Bedroom,167.22222222222223
Arizona,2018-07,234433.0,1399.0,3Bedroom,167.57183702644747
Arizona,2018-08,235628.0,1395.0,3Bedroom,168.9089605734767
Arizona,2018-09,237050.0,1359.0,3Bedroom,174.429727740986
Arizona,2018-10,238245.0,1400.0,3Bedroom,170.175
Arizona,2018-11,239394.0,1400.0,3Bedroom,170.99571428571429
Arizona,2018-12,240355.0,1400.0,3Bedroom,171.68214285714285
Arizona,2019-01,241529.0,1430.0,3Bedroom,168.9013986013986
Arizona,2019-02,242636.0,1471.0,3Bedroom,164.94629503738952
Arizona,2019-03,243682.0,1500.0,3Bedroom,162.45466666666667
Arizona,2019-04,244457.0,1528.0,3Bedroom,159.98494764397907
Arizona,2019-05,245393.0,1540.0,3Bedroom,159.3461038961039
Arizona,2019-06,246654.0,1550.5,3Bedroom,159.0802966784908
Arizona,2019-07,248083.0,1550.0,3Bedroom,160.05354838709678
Arizona,2019-08,249784.0,1545.0,3Bedroom,161.67249190938512
Arizona,2019-09,251292.0,1546.5,3Bedroom,162.49078564500485
Arizona,2019-10,252983.0,1545.0,3Bedroom,163.7430420711974
Arizona,2019-11,254689.0,1541.0,3Bedroom,165.275146009085
Arizona,2019-12,256862.0,1555.0,3Bedroom,165.18456591639872
Tennessee,2010-02,135719.0,975.0,3Bedroom,139.19897435897437
Tennessee,2010-03,135735.0,1072.5,3Bedroom,126.55944055944056
Tennessee,2010-04,135690.0,1200.0,3Bedroom,113.075
Tennessee,2010-05,135665.0,1195.0,3Bedroom,113.52719665271967
Tennessee,2010-06,135506.0,1137.5,3Bedroom,119.12615384615384
Tennessee,2010-07,135195.0,1195.0,3Bedroom,113.13389121338912
Tennessee,2010-08,134755.0,1162.5,3Bedroom,115.91827956989248
Tennessee,2010-09,134220.0,1100.0,3Bedroom,122.01818181818182
Tennessee,2010-10,133709.0,1100.0,3Bedroom,121.55363636363636
Tennessee,2010-11,133226.0,1000.0,3Bedroom,133.226
Tennessee,2010-12,132739.0,1100.0,3Bedroom,120.67181818181818
Tennessee,2011-01,131993.0,997.5,3Bedroom,132.32380952380953
Tennessee,2011-02,131319.0,1007.0,3Bedroom,130.40615690168818
Tennessee,2011-03,130599.0,1000.0,3Bedroom,130.599
Tennessee,2011-04,130161.0,1095.0,3Bedroom,118.86849315068493
Tennessee,2011-05,129678.0,1100.0,3Bedroom,117.88909090909091
Tennessee,2011-06,129310.0,1100.0,3Bedroom,117.55454545454545
Tennessee,2011-07,128939.0,1100.0,3Bedroom,117.21727272727273
Tennessee,2011-08,128635.0,1100.0,3Bedroom,116.94090909090909
Tennessee,2011-09,128352.0,1095.0,3Bedroom,117.21643835616439
Tennessee,2011-10,128012.0,1050.0,3Bedroom,121.91619047619048
Tennessee,2011-11,127773.0,1000.0,3Bedroom,127.773
Tennessee,2011-12,127521.0,999.0,3Bedroom,127.64864864864865
Tennessee,2012-01,127466.0,996.0,3Bedroom,127.97791164658635
Tennessee,2012-02,127377.0,1015.0,3Bedroom,125.49458128078818
Tennessee,2012-03,127432.0,1050.0,3Bedroom,121.36380952380952
Tennessee,2012-04,127409.0,1075.0,3Bedroom,118.52
Tennessee,2012-05,127540.0,1080.0,3Bedroom,118.0925925925926
Tennessee,2012-06,127624.0,1085.0,3Bedroom,117.6258064516129
Tennessee,2012-07,127835.0,1078.5,3Bedroom,118.5303662494205
Tennessee,2012-08,127947.0,1075.0,3Bedroom,119.02046511627907
Tennessee,2012-09,128120.0,1050.0,3Bedroom,122.01904761904763
Tennessee,2012-10,128241.0,1050.0,3Bedroom,122.13428571428571
Tennessee,2012-11,128279.0,1050.0,3Bedroom,122.1704761904762
Tennessee,2012-12,128379.0,1000.0,3Bedroom,128.379
Tennessee,2013-01,128569.0,995.0,3Bedroom,129.2150753768844
Tennessee,2013-02,128960.0,995.0,3Bedroom,129.60804020100502
Tennessee,2013-03,129418.0,995.0,3Bedroom,130.0683417085427
Tennessee,2013-04,129909.0,1000.0,3Bedroom,129.909
Tennessee,2013-05,130228.0,1000.0,3Bedroom,130.228
Tennessee,2013-06,130570.0,1000.0,3Bedroom,130.57
Tennessee,2013-07,130879.0,1010.0,3Bedroom,129.5831683168317
Tennessee,2013-08,131431.0,995.0,3Bedroom,132.09145728643216
Tennessee,2013-09,132014.0,995.0,3Bedroom,132.67738693467336
Tennessee,2013-10,132776.0,1000.0,3Bedroom,132.776
Tennessee,2013-11,133566.0,1000.0,3Bedroom,133.566
Tennessee,2013-12,134287.0,1000.0,3Bedroom,134.287
Tennessee,2014-01,134852.0,995.0,3Bedroom,135.52964824120602
Tennessee,2014-02,135214.0,970.5,3Bedroom,139.32405976300876
Tennessee,2014-03,135426.0,980.0,3Bedroom,138.18979591836734
Tennessee,2014-04,135634.0,995.0,3Bedroom,136.31557788944724
Tennessee,2014-05,135964.0,1029.0,3Bedroom,132.1321671525753
Tennessee,2014-06,136428.0,1003.5,3Bedroom,135.95216741405082
Tennessee,2014-07,136899.0,1000.0,3Bedroom,136.899
Tennessee,2014-08,137243.0,1000.0,3Bedroom,137.243
Tennessee,2014-09,137499.0,995.0,3Bedroom,138.18994974874371
Tennessee,2014-10,137637.0,995.0,3Bedroom,138.3286432160804
Tennessee,2014-11,137775.0,995.0,3Bedroom,138.46733668341707
Tennessee,2014-12,138102.0,999.0,3Bedroom,138.24024024024024
Tennessee,2015-01,138605.0,999.5,3Bedroom,138.6743371685843
Tennessee,2015-02,139186.0,995.0,3Bedroom,139.88542713567838
Tennessee,2015-03,139750.0,999.0,3Bedroom,139.8898898898899
Tennessee,2015-04,140315.0,995.0,3Bedroom,141.02010050251258
Tennessee,2015-05,141056.0,995.0,3Bedroom,141.764824120603
Tennessee,2015-06,141734.0,1044.0,3Bedroom,135.76053639846742
Tennessee,2015-07,142349.0,1050.0,3Bedroom,135.5704761904762
Tennessee,2015-08,142966.0,1050.0,3Bedroom,136.15809523809523
Tennessee,2015-09,143675.0,1050.0,3Bedroom,136.83333333333334
Tennessee,2015-10,144516.0,1050.0,3Bedroom,137.6342857142857
Tennessee,2015-11,145398.0,1075.0,3Bedroom,135.2539534883721
Tennessee,2015-12,146115.0,1050.0,3Bedroom,139.15714285714284
Tennessee,2016-01,146883.0,1050.0,3Bedroom,139.88857142857142
Tennessee,2016-02,147691.0,1050.0,3Bedroom,140.65809523809523
Tennessee,2016-03,148598.0,1095.0,3Bedroom,135.70593607305935
Tennessee,2016-04,149334.0,1100.0,3Bedroom,135.7581818181818
Tennessee,2016-05,149892.0,1150.0,3Bedroom,130.3408695652174
Tennessee,2016-06,150441.0,1100.0,3Bedroom,136.76454545454544
Tennessee,2016-07,151216.0,1195.0,3Bedroom,126.54058577405858
Tennessee,2016-08,152042.0,1145.0,3Bedroom,132.7877729257642
Tennessee,2016-09,153044.0,1150.0,3Bedroom,133.08173913043478
Tennessee,2016-10,154011.0,1100.0,3Bedroom,140.01
Tennessee,2016-11,155069.0,1150.0,3Bedroom,134.84260869565216
Tennessee,2016-12,156142.0,1100.0,3Bedroom,141.94727272727272
Tennessee,2017-01,157008.0,1150.0,3Bedroom,136.52869565217392
Tennessee,2017-02,157772.0,1150.0,3Bedroom,137.19304347826088
Tennessee,2017-03,158684.0,1195.0,3Bedroom,132.7899581589958
Tennessee,2017-04,159907.0,1200.0,3Bedroom,133.25583333333333
Tennessee,2017-05,161203.0,1200.0,3Bedroom,134.33583333333334
Tennessee,2017-06,162499.0,1200.0,3Bedroom,135.41583333333332
Tennessee,2017-07,163747.0,1224.5,3Bedroom,133.72560228664761
Tennessee,2017-08,165016.0,1200.0,3Bedroom,137.51333333333332
Tennessee,2017-09,166048.0,1200.0,3Bedroom,138.37333333333333
Tennessee,2017-10,167034.0,1200.0,3Bedroom,139.195
Tennessee,2017-11,168051.0,1200.0,3Bedroom,140.0425
Tennessee,2017-12,169199.0,1200.0,3Bedroom,140.99916666666667
Tennessee,2018-01,170368.0,1230.0,3Bedroom,138.51056910569105
Tennessee,2018-02,171627.0,1215.0,3Bedroom,141.2567901234568
Tennessee,2018-03,172751.0,1250.0,3Bedroom,138.2008
Tennessee,2018-04,173815.0,1295.0,3Bedroom,134.22007722007723
Tennessee,2018-05,174816.0,1295.0,3Bedroom,134.99305019305018
Tennessee,2018-06,175899.0,1290.0,3Bedroom,136.35581395348837
Tennessee,2018-07,177049.0,1300.0,3Bedroom,136.19153846153847
Tennessee,2018-08,178116.0,1300.0,3Bedroom,137.0123076923077
Tennessee,2018-09,179196.0,1295.0,3Bedroom,138.37528957528957
Tennessee,2018-10,180207.0,1295.0,3Bedroom,139.15598455598456
Tennessee,2018-11,181091.0,1299.0,3Bedroom,139.40800615858353
Tennessee,2018-12,181966.0,1295.0,3Bedroom,140.5142857142857
Tennessee,2019-01,182985.0,1285.0,3Bedroom,142.40077821011673
Tennessee,2019-02,183937.0,1295.0,3Bedroom,142.03629343629345
Tennessee,2019-03,184779.0,1300.0,3Bedroom,142.1376923076923
Tennessee,2019-04,185462.0,1350.0,3Bedroom,137.37925925925927
Tennessee,2019-05,186327.0,1375.0,3Bedroom,135.51054545454545
Tennessee,2019-06,187166.0,1387.0,3Bedroom,134.94304253785148
Tennessee,2019-07,187947.0,1399.0,3Bedroom,134.34381701215153
Tennessee,2019-08,188797.0,1395.0,3Bedroom,135.33835125448027
Tennessee,2019-09,189750.0,1350.0,3Bedroom,140.55555555555554
Tennessee,2019-10,190817.0,1375.0,3Bedroom,138.776
Tennessee,2019-11,191977.0,1350.0,3Bedroom,142.20518518518517
Tennessee,2019-12,193106.0,1350.0,3Bedroom,143.04148148148147
Missouri,2010-02,131883.0,,3Bedroom,
Missouri,2010-03,131733.0,,3Bedroom,
Missouri,2010-04,131824.0,1150.0,3Bedroom,114.6295652173913
Missouri,2010-05,131890.0,1150.0,3Bedroom,114.68695652173913
Missouri,2010-06,131612.0,1000.0,3Bedroom,131.612
Missouri,2010-07,131120.0,1000.0,3Bedroom,131.12
Missouri,2010-08,130479.0,1050.0,3Bedroom,124.26571428571428
Missouri,2010-09,129724.0,1000.0,3Bedroom,129.724
Missouri,2010-10,128926.0,1000.0,3Bedroom,128.926
Missouri,2010-11,128020.0,1000.0,3Bedroom,128.02
Missouri,2010-12,127175.0,1050.0,3Bedroom,121.11904761904762
Missouri,2011-01,126419.0,900.0,3Bedroom,140.46555555555557
Missouri,2011-02,125799.0,912.5,3Bedroom,137.86191780821918
Missouri,2011-03,124914.0,907.5,3Bedroom,137.64628099173552
Missouri,2011-04,123884.0,975.0,3Bedroom,127.06051282051283
Missouri,2011-05,122874.0,975.0,3Bedroom,126.02461538461539
Missouri,2011-06,122197.0,942.5,3Bedroom,129.65198938992043
Missouri,2011-07,121804.0,900.0,3Bedroom,135.33777777777777
Missouri,2011-08,121421.0,900.0,3Bedroom,134.91222222222223
Missouri,2011-09,121119.0,900.0,3Bedroom,134.57666666666665
Missouri,2011-10,120741.0,925.0,3Bedroom,130.5308108108108
Missouri,2011-11,120394.0,925.0,3Bedroom,130.15567567567567
Missouri,2011-12,119977.0,900.0,3Bedroom,133.30777777777777
Missouri,2012-01,119621.0,975.0,3Bedroom,122.68820512820513
Missouri,2012-02,119379.0,950.0,3Bedroom,125.6621052631579
Missouri,2012-03,119377.0,975.0,3Bedroom,122.43794871794871
Missouri,2012-04,119589.0,975.0,3Bedroom,122.65538461538462
Missouri,2012-05,119804.0,950.0,3Bedroom,126.10947368421053
Missouri,2012-06,119867.0,950.0,3Bedroom,126.1757894736842
Missouri,2012-07,119775.0,945.0,3Bedroom,126.74603174603175
Missouri,2012-08,119809.0,945.0,3Bedroom,126.78201058201059
Missouri,2012-09,120032.0,925.0,3Bedroom,129.76432432432432
Missouri,2012-10,120191.0,900.0,3Bedroom,133.54555555555555
Missouri,2012-11,120497.0,900.0,3Bedroom,133.88555555555556
Missouri,2012-12,120775.0,895.0,3Bedroom,134.9441340782123
Missouri,2013-01,121329.0,895.0,3Bedroom,135.56312849162012
Missouri,2013-02,121711.0,880.0,3Bedroom,138.30795454545455
Missouri,2013-03,122048.0,895.0,3Bedroom,136.36648044692737
Missouri,2013-04,122171.0,895.0,3Bedroom,136.50391061452515
Missouri,2013-05,122346.0,900.0,3Bedroom,135.94
Missouri,2013-06,122645.0,895.0,3Bedroom,137.03351955307264
Missouri,2013-07,123074.0,900.0,3Bedroom,136.7488888888889
Missouri,2013-08,123460.0,900.0,3Bedroom,137.17777777777778
Missouri,2013-09,123703.0,895.0,3Bedroom,138.21564245810055
Missouri,2013-10,124074.0,900.0,3Bedroom,137.86
Missouri,2013-11,124365.0,895.0,3Bedroom,138.95530726256985
Missouri,2013-12,124767.0,895.0,3Bedroom,139.40446927374302
Missouri,2014-01,125075.0,895.0,3Bedroom,139.7486033519553
Missouri,2014-02,125464.0,895.0,3Bedroom,140.18324022346368
Missouri,2014-03,125793.0,895.0,3Bedroom,140.55083798882683
Missouri,2014-04,126110.0,900.0,3Bedroom,140.12222222222223
Missouri,2014-05,126507.0,925.0,3Bedroom,136.76432432432432
Missouri,2014-06,126908.0,925.0,3Bedroom,137.19783783783782
Missouri,2014-07,127234.0,950.0,3Bedroom,133.93052631578948
Missouri,2014-08,127533.0,925.0,3Bedroom,137.8735135135135
Missouri,2014-09,127790.0,900.0,3Bedroom,141.98888888888888
Missouri,2014-10,128090.0,900.0,3Bedroom,142.32222222222222
Missouri,2014-11,128437.0,900.0,3Bedroom,142.70777777777778
Missouri,2014-12,128718.0,895.0,3Bedroom,143.8189944134078
Missouri,2015-01,128844.0,900.0,3Bedroom,143.16
Missouri,2015-02,128945.0,900.0,3Bedroom,143.2722222222222
Missouri,2015-03,129198.0,900.0,3Bedroom,143.55333333333334
Missouri,2015-04,129745.0,900.0,3Bedroom,144.1611111111111
Missouri,2015-05,130281.0,900.0,3Bedroom,144.75666666666666
Missouri,2015-06,130824.0,950.0,3Bedroom,137.70947368421054
Missouri,2015-07,131296.0,950.0,3Bedroom,138.20631578947368
Missouri,2015-08,131800.0,925.0,3Bedroom,142.48648648648648
Missouri,2015-09,132321.0,910.0,3Bedroom,145.40769230769232
Missouri,2015-10,132796.0,925.0,3Bedroom,143.56324324324325
Missouri,2015-11,133164.0,910.5,3Bedroom,146.25370675453047
Missouri,2015-12,133686.0,910.0,3Bedroom,146.90769230769232
Missouri,2016-01,134252.0,925.0,3Bedroom,145.1372972972973
Missouri,2016-02,134953.0,950.0,3Bedroom,142.0557894736842
Missouri,2016-03,135556.0,950.0,3Bedroom,142.69052631578947
Missouri,2016-04,136080.0,950.0,3Bedroom,143.2421052631579
Missouri,2016-05,136685.0,975.0,3Bedroom,140.18974358974359
Missouri,2016-06,137292.0,975.0,3Bedroom,140.81230769230768
Missouri,2016-07,138048.0,982.5,3Bedroom,140.50687022900763
Missouri,2016-08,138753.0,990.0,3Bedroom,140.15454545454546
Missouri,2016-09,139461.0,975.0,3Bedroom,143.03692307692307
Missouri,2016-10,140225.0,975.0,3Bedroom,143.82051282051282
Missouri,2016-11,141108.0,955.0,3Bedroom,147.75706806282722
Missouri,2016-12,141865.0,995.0,3Bedroom,142.57788944723617
Missouri,2017-01,142609.0,950.0,3Bedroom,150.11473684210526
Missouri,2017-02,143323.0,975.0,3Bedroom,146.99794871794873
Missouri,2017-03,144100.0,975.0,3Bedroom,147.7948717948718
Missouri,2017-04,144823.0,975.0,3Bedroom,148.53641025641025
Missouri,2017-05,145365.0,995.0,3Bedroom,146.09547738693468
Missouri,2017-06,145968.0,995.0,3Bedroom,146.70150753768843
Missouri,2017-07,146559.0,999.0,3Bedroom,146.7057057057057
Missouri,2017-08,147266.0,1000.0,3Bedroom,147.266
Missouri,2017-09,148138.0,1000.0,3Bedroom,148.138
Missouri,2017-10,148991.0,1000.0,3Bedroom,148.991
Missouri,2017-11,149812.0,995.0,3Bedroom,150.56482412060302
Missouri,2017-12,150540.0,995.0,3Bedroom,151.2964824120603
Missouri,2018-01,151300.0,995.0,3Bedroom,152.0603015075377
Missouri,2018-02,152008.0,995.0,3Bedroom,152.7718592964824
Missouri,2018-03,152801.0,995.0,3Bedroom,153.56884422110554
Missouri,2018-04,153678.0,1000.0,3Bedroom,153.678
Missouri,2018-05,154610.0,1045.0,3Bedroom,147.95215311004785
Missouri,2018-06,155448.0,1080.0,3Bedroom,143.93333333333334
Missouri,2018-07,156262.0,1095.0,3Bedroom,142.70502283105023
Missouri,2018-08,157149.0,1095.0,3Bedroom,143.5150684931507
Missouri,2018-09,157819.0,1095.0,3Bedroom,144.1269406392694
Missouri,2018-10,158462.0,1095.0,3Bedroom,144.71415525114156
Missouri,2018-11,159044.0,1095.0,3Bedroom,145.24566210045663
Missouri,2018-12,159843.0,1085.0,3Bedroom,147.32073732718894
Missouri,2019-01,160614.0,1075.0,3Bedroom,149.40837209302325
Missouri,2019-02,161347.0,1095.0,3Bedroom,147.3488584474886
Missouri,2019-03,161880.0,1100.0,3Bedroom,147.16363636363636
Missouri,2019-04,162351.0,1100.0,3Bedroom,147.59181818181818
Missouri,2019-05,162879.0,1100.0,3Bedroom,148.07181818181817
Missouri,2019-06,163474.0,1125.0,3Bedroom,145.31022222222222
Missouri,2019-07,164052.0,1115.0,3Bedroom,147.13183856502243
Missouri,2019-08,164511.0,1115.0,3Bedroom,147.54349775784755
Missouri,2019-09,165049.0,1125.0,3Bedroom,146.71022222222223
Missouri,2019-10,165597.0,1105.0,3Bedroom,149.86153846153846
Missouri,2019-11,166177.0,1100.0,3Bedroom,151.07
Missouri,2019-12,166646.0,1100.0,3Bedroom,151.49636363636364
Maryland,2010-02,243694.0,,3Bedroom,
Maryland,2010-03,242886.0,,3Bedroom,
Maryland,2010-04,242289.0,,3Bedroom,
Maryland,2010-05,242260.0,,3Bedroom,
Maryland,2010-06,241858.0,,3Bedroom,
Maryland,2010-07,241135.0,,3Bedroom,
Maryland,2010-08,239674.0,,3Bedroom,
Maryland,2010-09,238234.0,,3Bedroom,
Maryland,2010-10,236529.0,,3Bedroom,
Maryland,2010-11,234559.0,,3Bedroom,
Maryland,2010-12,232495.0,,3Bedroom,
Maryland,2011-01,230640.0,,3Bedroom,
Maryland,2011-02,229473.0,1500.0,3Bedroom,152.982
Maryland,2011-03,228552.0,1500.0,3Bedroom,152.368
Maryland,2011-04,227352.0,1600.0,3Bedroom,142.095
Maryland,2011-05,225745.0,1599.0,3Bedroom,141.1788617886179
Maryland,2011-06,224292.0,1575.0,3Bedroom,142.40761904761905
Maryland,2011-07,222970.0,1590.0,3Bedroom,140.23270440251574
Maryland,2011-08,221859.0,1572.5,3Bedroom,141.08680445151035
Maryland,2011-09,220620.0,1500.0,3Bedroom,147.08
Maryland,2011-10,219765.0,1500.0,3Bedroom,146.51
Maryland,2011-11,219071.0,1530.0,3Bedroom,143.18366013071895
Maryland,2011-12,218595.0,1500.0,3Bedroom,145.73
Maryland,2012-01,217857.0,1515.0,3Bedroom,143.8
Maryland,2012-02,217221.0,1513.0,3Bedroom,143.56972901520157
Maryland,2012-03,216773.0,1550.0,3Bedroom,139.85354838709677
Maryland,2012-04,216668.0,1550.0,3Bedroom,139.7858064516129
