id_Estado,Estado,Fecha,Personas en riesgo de pobreza,% Riesgo Pobreza
UT,Utah,2001,238.0,10.5
UT,Utah,2000,170.0,7.6
UT,Utah,1999,126.0,5.7
UT,Utah,1998,190.0,9.0
UT,Utah,1997,185.0,8.9
UT,Utah,1996,153.0,7.7
UT,Utah,1995,168.0,8.4
UT,Utah,1994,154.0,8.0
UT,Utah,1993,203.0,10.7
UT,Utah,1992,172.0,9.4
UT,Utah,1991,222.0,12.9
UT,Utah,1990,143.0,8.2
UT,Utah,1989,138.0,8.2
UT,Utah,1988,162.0,9.8
UT,Utah,1987,173.0,10.2
UT,Utah,1986,209.0,12.6
UT,Utah,1985,180.0,10.9
UT,Utah,1984,183.0,11.1
UT,Utah,1983,214.0,13.5
UT,Utah,1982,229.0,14.5
UT,Utah,1981,185.0,12.2
UT,Utah,1980,148.0,10.0
VT,Vermont,2020,53.0,8.6
VT,Vermont,2019,53.0,8.6
VT,Vermont,2018,60.0,9.7
VT,Vermont,2017,53.0,8.6
VT,Vermont,2016,60.0,9.6
VT,Vermont,2015,65.0,10.7
VT,Vermont,2014,57.0,9.3
VT,Vermont,2013,43.0,6.8
VT,Vermont,2012,69.0,11.2
VT,Vermont,2011,71.0,11.6
VT,Vermont,2010,67.0,10.8
VT,Vermont,2009,58.0,9.4
VT,Vermont,2008,55.0,9.0
VT,Vermont,2007,61.0,9.9
VT,Vermont,2006,48.0,7.8
VT,Vermont,2005,47.0,7.6
VT,Vermont,2004,48.0,7.8
VT,Vermont,2003,52.0,8.5
VT,Vermont,2002,61.0,9.9
VT,Vermont,2001,59.0,9.7
VT,Vermont,2000,60.0,10.0
VT,Vermont,1999,58.0,9.6
VT,Vermont,1998,58.0,9.9
VT,Vermont,1997,54.0,9.3
VT,Vermont,1996,74.0,12.6
VT,Vermont,1995,61.0,10.3
VT,Vermont,1994,45.0,7.6
VT,Vermont,1993,59.0,10.0
VT,Vermont,1992,61.0,10.5
VT,Vermont,1991,73.0,12.6
VT,Vermont,1990,61.0,10.9
VT,Vermont,1989,44.0,8.0
VT,Vermont,1988,43.0,8.1
VT,Vermont,1987,50.0,9.3
VT,Vermont,1986,58.0,11.0
VT,Vermont,1985,48.0,9.2
VT,Vermont,1984,65.0,12.6
VT,Vermont,1983,83.0,15.6
VT,Vermont,1982,67.0,12.9
VT,Vermont,1981,66.0,12.3
VT,Vermont,1980,62.0,12.0
VA,Virginia,2020,658.0,7.8
VA,Virginia,2019,737.0,8.8
VA,Virginia,2018,821.0,9.8
VA,Virginia,2017,862.0,10.5
VA,Virginia,2016,929.0,11.4
VA,Virginia,2015,894.0,10.9
VA,Virginia,2014,842.0,10.2
VA,Virginia,2013,805.0,9.8
VA,Virginia,2012,850.0,10.6
VA,Virginia,2011,907.0,11.4
VA,Virginia,2010,835.0,10.7
VA,Virginia,2009,831.0,10.7
VA,Virginia,2008,799.0,10.3
VA,Virginia,2007,664.0,8.6
VA,Virginia,2006,651.0,8.6
VA,Virginia,2005,684.0,9.2
VA,Virginia,2004,693.0,9.4
VA,Virginia,2003,740.0,10.0
VA,Virginia,2002,702.0,9.9
VA,Virginia,2001,564.0,8.0
VA,Virginia,2000,577.0,8.3
VA,Virginia,1999,537.0,7.9
VA,Virginia,1998,589.0,8.8
VA,Virginia,1997,858.0,12.7
VA,Virginia,1996,795.0,12.3
VA,Virginia,1995,648.0,10.2
VA,Virginia,1994,710.0,10.7
VA,Virginia,1993,627.0,9.7
VA,Virginia,1992,592.0,9.5
VA,Virginia,1991,608.0,9.9
VA,Virginia,1990,705.0,11.1
VA,Virginia,1989,671.0,10.9
VA,Virginia,1988,647.0,10.8
VA,Virginia,1987,583.0,9.9
VA,Virginia,1986,547.0,9.7
VA,Virginia,1985,558.0,10.0
VA,Virginia,1984,554.0,10.0
VA,Virginia,1983,618.0,11.3
VA,Virginia,1982,668.0,12.5
VA,Virginia,1981,662.0,12.6
VA,Virginia,1980,647.0,12.4
WA,Washington,2020,628.0,8.3
WA,Washington,2019,527.0,7.0
WA,Washington,2018,647.0,8.6
WA,Washington,2017,810.0,10.9
WA,Washington,2016,800.0,11.0
WA,Washington,2015,819.0,11.4
WA,Washington,2014,852.0,12.0
WA,Washington,2013,836.0,12.2
WA,Washington,2012,796.0,11.6
WA,Washington,2011,854.0,12.5
WA,Washington,2010,779.0,11.6
WA,Washington,2009,781.0,11.7
WA,Washington,2008,680.0,10.4
WA,Washington,2007,661.0,10.2
WA,Washington,2006,502.0,8.0
WA,Washington,2005,636.0,10.2
WA,Washington,2004,700.0,11.4
WA,Washington,2003,766.0,12.6
WA,Washington,2002,657.0,11.0
WA,Washington,2001,634.0,10.7
WA,Washington,2000,634.0,10.8
WA,Washington,1999,545.0,9.6
WA,Washington,1998,512.0,8.9
WA,Washington,1997,529.0,9.2
WA,Washington,1996,666.0,11.9
WA,Washington,1995,677.0,12.5
WA,Washington,1994,614.0,11.7
WA,Washington,1993,634.0,12.1
WA,Washington,1992,574.0,11.2
WA,Washington,1991,474.0,9.5
WA,Washington,1990,434.0,8.9
WA,Washington,1989,455.0,9.6
WA,Washington,1988,402.0,8.7
WA,Washington,1987,450.0,10.0
WA,Washington,1986,563.0,12.9
WA,Washington,1985,526.0,12.0
WA,Washington,1984,479.0,11.3
WA,Washington,1983,460.0,10.8
WA,Washington,1982,549.0,12.9
WA,Washington,1981,471.0,11.3
WA,Washington,1980,538.0,12.7
WI,Wisconsin,2020,460.0,8.0
WI,Wisconsin,2019,479.0,8.4
WI,Wisconsin,2018,499.0,8.6
WI,Wisconsin,2017,537.0,9.2
WI,Wisconsin,2016,620.0,10.7
WI,Wisconsin,2015,654.0,11.4
WI,Wisconsin,2014,628.0,10.9
WI,Wisconsin,2013,756.0,13.5
WI,Wisconsin,2012,640.0,11.4
WI,Wisconsin,2011,743.0,13.1
WI,Wisconsin,2010,567.0,10.1
WI,Wisconsin,2009,599.0,10.8
WI,Wisconsin,2008,544.0,9.8
WI,Wisconsin,2007,601.0,11.0
WI,Wisconsin,2006,555.0,10.1
WI,Wisconsin,2005,553.0,10.2
WI,Wisconsin,2004,676.0,12.4
WI,Wisconsin,2003,528.0,9.8
WI,Wisconsin,2002,467.0,8.6
WI,Wisconsin,2001,423.0,7.9
WI,Wisconsin,2000,493.0,9.3
WI,Wisconsin,1999,466.0,8.6
WI,Wisconsin,1998,449.0,8.8
WI,Wisconsin,1997,422.0,8.2
WI,Wisconsin,1996,460.0,8.8
WI,Wisconsin,1995,449.0,8.5
WI,Wisconsin,1994,453.0,9.0
WI,Wisconsin,1993,636.0,12.6
WI,Wisconsin,1992,560.0,10.9
WI,Wisconsin,1991,492.0,9.9
WI,Wisconsin,1990,448.0,9.3
WI,Wisconsin,1989,393.0,8.4
WI,Wisconsin,1988,364.0,7.8
WI,Wisconsin,1987,428.0,9.0
WI,Wisconsin,1986,501.0,10.7
WI,Wisconsin,1985,544.0,11.6
WI,Wisconsin,1984,730.0,15.5
WI,Wisconsin,1983,504.0,10.7
WI,Wisconsin,1982,452.0,9.5
WI,Wisconsin,1981,384.0,8.1
WI,Wisconsin,1980,403.0,8.5
WT,Wyoming,2020,55.0,9.8
WT,Wyoming,2019,52.0,9.2
WT,Wyoming,2018,53.0,9.5
WT,Wyoming,2017,73.0,13.0
WT,Wyoming,2016,62.0,10.9
WT,Wyoming,2015,56.0,9.8
WT,Wyoming,2014,55.0,9.7
WT,Wyoming,2013,68.0,11.4
WT,Wyoming,2012,56.0,9.6
WT,Wyoming,2011,60.0,10.7
WT,Wyoming,2010,53.0,9.6
WT,Wyoming,2009,50.0,9.2
WT,Wyoming,2008,54.0,10.1
WT,Wyoming,2007,56.0,10.9
WT,Wyoming,2006,51.0,10.0
WT,Wyoming,2005,54.0,10.6
WT,Wyoming,2004,50.0,10.0
WT,Wyoming,2003,48.0,9.8
WT,Wyoming,2002,44.0,9.0
WT,Wyoming,2001,42.0,8.7
WT,Wyoming,2000,52.0,10.8
WT,Wyoming,1999,56.0,11.6
WT,Wyoming,1998,51.0,10.6
WT,Wyoming,1997,66.0,13.5
WT,Wyoming,1996,58.0,11.9
WT,Wyoming,1995,59.0,12.2
WT,Wyoming,1994,45.0,9.3
WT,Wyoming,1993,64.0,13.3
WT,Wyoming,1992,49.0,10.3
WT,Wyoming,1991,47.0,9.9
WT,Wyoming,1990,51.0,11.0
WT,Wyoming,1989,50.0,10.9
WT,Wyoming,1988,43.0,9.6
WT,Wyoming,1987,49.0,10.8
WT,Wyoming,1986,73.0,14.6
WT,Wyoming,1985,61.0,12.0
WT,Wyoming,1984,53.0,10.9
WT,Wyoming,1983,61.0,12.6
WT,Wyoming,1982,58.0,12.0
WT,Wyoming,1981,43.0,8.9
WT,Wyoming,1980,49.0,10.4
WV,West Virginia,2020,246.0,14.1
WV,West Virginia,2019,242.0,13.9
WV,West Virginia,2018,279.0,15.9
WV,West Virginia,2017,306.0,17.1
WV,West Virginia,2016,326.0,18.0
WV,West Virginia,2015,261.0,14.5
WV,West Virginia,2014,376.0,20.6
WV,West Virginia,2013,358.0,19.8
WV,West Virginia,2012,301.0,16.7
WV,West Virginia,2011,318.0,17.5
WV,West Virginia,2010,306.0,16.8
WV,West Virginia,2009,285.0,15.8
WV,West Virginia,2008,260.0,14.5
WV,West Virginia,2007,265.0,14.8
WV,West Virginia,2006,277.0,15.3
WV,West Virginia,2005,276.0,15.4
WV,West Virginia,2004,254.0,14.2
WV,West Virginia,2003,310.0,17.4
WV,West Virginia,2002,293.0,16.8
WV,West Virginia,2001,291.0,16.4
WV,West Virginia,2000,261.0,14.7
WV,West Virginia,1999,272.0,15.7
WV,West Virginia,1998,312.0,17.8
WV,West Virginia,1997,286.0,16.4
WV,West Virginia,1996,323.0,18.5
WV,West Virginia,1995,300.0,16.7
WV,West Virginia,1994,336.0,18.6
WV,West Virginia,1993,400.0,22.2
WV,West Virginia,1992,401.0,22.3
WV,West Virginia,1991,327.0,17.9
WV,West Virginia,1990,328.0,18.1
WV,West Virginia,1989,283.0,15.7
WV,West Virginia,1988,337.0,17.9
WV,West Virginia,1987,408.0,21.6
WV,West Virginia,1986,432.0,22.4
WV,West Virginia,1985,423.0,22.3
WV,West Virginia,1984,392.0,20.4
WV,West Virginia,1983,419.0,22.1
WV,West Virginia,1982,484.0,24.8
WV,West Virginia,1981,398.0,19.9
WV,West Virginia,1980,297.0,15.2
